,StockCode
78385,22405
78386,22409
78387,22451
78388,22451
78389,22451
78390,22451
78391,22451
78392,22458
78393,22458
78394,22458
78395,22458
78396,22459
78397,22459
78398,22459
78399,22459
78400,22472
78401,22472
78402,22472
78403,22472
78404,22472
78405,22472
78406,22472
78407,22472
78408,22472
78409,22472
78410,22503
78411,22503
78412,22503
78413,22503
78414,22503
78415,22503
78416,22503
78417,22503
78418,22503
78419,22503
78420,22503
78421,22503
78422,22503
78423,22503
78424,22503
78425,22503
78426,22503
78427,22503
78428,22503
78429,22503
78430,22503
78431,22503
78432,22503
78433,22503
78434,22503
78435,22503
78436,22503
78437,22503
78438,22503
78439,22503
78440,22503
78441,22503
78442,22503
78443,22503
78444,22503
78445,22503
78446,22503
78447,22503
78448,22503
78449,22503
78450,22503
78451,22503
78452,22503
78453,22503
78454,22503
78455,22503
78456,22503
78457,22503
78458,22503
78459,22503
78460,22503
78461,22503
78462,22503
78463,22503
78464,22503
78465,22503
78466,22503
78467,22503
78468,22582
78469,22582
78470,22582
78471,22582
78472,22589
78473,22589
78474,22589
78475,22589
78476,22742
78477,22742
78478,22742
78479,22742
78480,22788
78481,22788
78482,22788
78483,22788
78484,22788
78485,22788
78486,22788
78487,22788
78488,22788
78489,22788
78490,22788
78491,22788
78492,22788
78493,22788
78494,22788
78495,22788
78496,22788
78497,22788
78498,22788
78499,22862
78500,22862
78501,22862
78502,22862
78503,22862
78504,22862
78505,22862
78506,22863
78507,22863
78508,22863
78509,22863
78510,22870
78511,22870
78512,22870
78513,35598B
78514,35598B
78515,35598B
78516,35598B
78517,35598B
78518,35599D
78519,35599D
78520,35599D
78521,35599D
78522,35637A
78523,35637A
78524,35637A
78525,35637A
78526,35637A
78527,35637A
78528,35637A
78529,35637A
78530,35637A
78531,35637A
78532,35637A
78533,35637A
78534,35637A
78535,35637A
78536,35637A
78537,35637A
78538,35637A
78539,35637A
78540,35965
78541,35965
78542,37444C
78543,37444C
78544,37444C
78545,37444C
78546,46775D
78547,46775D
78548,46775D
78549,46775D
78550,46775D
78551,46775D
78552,46775D
78553,46775D
78554,46775D
78555,46775D
78556,46776B
78557,46776B
78558,46776B
78559,47594A
78560,47594A
78561,47594A
78562,72816
78563,79067
78564,79067
78565,79067
78566,79067
78567,79067
78568,79067
78569,79067
78570,79302M
78571,79302M
78572,79302M
78573,79302M
78574,82616C
78575,84086C
78576,84086C
78577,84086C
78578,84459B
78579,84459B
78580,84596J
78581,84609
78582,84609
78583,84609
78584,84609
78585,84609
78586,84609
78587,84609
78588,84609
78589,84609
78590,84609
78591,84609
78592,84609
78593,84609
78594,84609
78595,84609
78596,84659A
78597,84663A
78598,84663A
78599,84663A
78600,84663A
78601,84754
78602,84828
78603,84913B
78604,84913B
78605,84915
78606,84915
78607,84915
78608,84923
78609,84923
78610,84923
78611,84976
78612,84976
78613,85008
78614,85008
78615,85008
78616,85008
78617,85008
78618,85008
78619,85008
78620,85008
78621,85008
78622,85040B
78623,85040B
78624,85064
78625,85064
78626,85064
78627,85064
78628,85064
78629,85064
78630,85064
78631,85064
78632,85064
78633,85064
78634,85114A
78635,85114A
78636,85114B
78637,85114B
78638,85135B
78639,85135B
78640,85135B
78641,85135B
78642,85135B
78643,85135B
78644,85135B
78645,85136A
78646,85136A
78647,85136A
78648,85136A
78649,85136A
78650,85136A
78651,85136A
78652,85136C
78653,85136C
78654,85136C
78655,85136C
78656,85136C
78657,85136C
78658,85136C
78659,85170D
78660,85170D
78661,85170D
78662,85232B
78663,85232B
78664,85232B
78665,85232D
78666,85232D
78667,85232D
78668,85232D
78669,85232D
78670,85232D
78671,85232D
78672,85232D
78673,85232D
78674,90013B
78675,90013B
78676,90013B
78677,90018B
78678,90018B
78679,90018B
78680,90019B
78681,90019B
78682,90019B
78683,90019B
78684,90036F
78685,90036F
78686,90036F
78687,90036F
78688,90036F
78689,90036F
78690,90036F
78691,90040B
78692,90040B
78693,90051
78694,90051
78695,90051
78696,90051
78697,90051
78698,90051
78699,90054
78700,90124B
78701,90124B
78702,90124B
78703,90124B
78704,90124B
78705,90124B
78706,90124B
78707,90124B
78708,90124B
78709,90134
78710,90138
78711,90138
78712,90138
78713,90138
78714,90161A
78715,90161A
78716,90161A
78717,90161A
78718,90161B
78719,90161B
78720,90161B
78721,90161B
78722,90166
78723,90166
78724,90166
78725,90173
78726,90173
78727,90177C
78728,90177E
78729,90181B
78730,90181B
78731,90181B
78732,90181B
78733,90181B
78734,90181B
78735,90181B
78736,90181B
78737,90192
78738,90192
78739,90192
78740,90192
78741,90200C
78742,90200C
78743,90200C
78744,90206C
78745,90206C
78746,90206C
78747,90206C
78748,90209C
78749,90211A
78750,90211A
78751,90211A
78752,90211A
78753,22785
78754,22785
78755,22785
78756,22785
78757,22785
78758,84658
78759,84658
78760,84658
78761,84658
78762,84658
78763,22448
78764,22448
78765,22447
78766,22447
78767,22519
78768,21472
78769,21472
78770,20765
78771,20765
78772,21624
78773,21624
78774,21624
78775,21624
78776,22802
78777,22802
78778,22802
78779,22802
78780,22802
78781,22802
78782,22802
78783,22802
78784,22802
78785,22802
78786,22802
78787,22802
78788,22802
78789,22802
78790,22802
78791,22802
78792,22802
78793,22802
78794,72803A
78795,72803A
78796,72803A
78797,21709
78798,21709
78799,21709
78800,22220
78801,22220
78802,22220
78803,22220
78804,22220
78805,22220
78806,22220
78807,22220
78808,85034A
78809,85034A
78810,85034A
78811,21056
78812,21056
78813,21056
78814,21056
78815,21056
78816,21056
78817,21056
78818,22803
78819,22803
78820,22803
78821,22803
78822,22803
78823,22803
78824,22803
78825,22803
78826,22803
78827,22803
78828,22803
78829,22803
78830,22803
78831,22803
78832,22803
78833,22803
78834,22803
78835,22803
78836,22803
78837,22803
78838,22803
78839,22803
78840,22803
78841,22803
78842,22803
78843,22803
78844,22803
78845,22803
78846,22803
78847,22803
78848,22803
78849,22803
78850,22803
78851,22803
78852,22863
78853,21364
78854,21364
78855,21364
78856,21364
78857,21364
78858,22272
78859,22863
78860,85071D
78861,21360
78862,21360
78863,21360
78864,21360
78865,21360
78866,21360
78867,21360
78868,21360
78869,22618
78870,22618
78871,22618
78872,22618
78873,22618
78874,22618
78875,22618
78876,22618
78877,79302M
78878,20893
78879,21743
78880,84674
78881,22783
78882,22783
78883,22783
78884,22783
78885,22783
78886,22783
78887,22783
78888,22783
78889,22783
78890,22783
78891,22783
78892,22783
78893,22783
78894,22783
78895,22783
78896,22783
78897,22783
78898,22783
78899,22832
78900,22832
78901,22832
78902,22832
78903,22832
78904,22832
78905,22832
78906,22832
78907,22832
78908,85135B
78909,85135B
78910,85135B
78911,85135B
78912,85135B
78913,85135B
78914,22911
78915,20967
78916,20967
78917,22071
78918,22071
78919,21537
78920,21537
78921,21537
78922,85035A
78923,85035A
78924,85035A
78925,22761
78926,22761
78927,22761
78928,22761
78929,22761
78930,22761
78931,22761
78932,22761
78933,22761
78934,22761
78935,22761
78936,22761
78937,22761
78938,22761
78939,22761
78940,22761
78941,22761
78942,22761
78943,22761
78944,22761
78945,22761
78946,22761
78947,22761
78948,85136A
78949,85136A
78950,85136A
78951,85136A
78952,85136A
78953,85136A
78954,20967
78955,20967
78956,84997A
78957,84997A
78958,84997C
78959,84997C
78960,21741
78961,21738
78962,22202
78963,22202
78964,21364
78965,21364
78966,21364
78967,21364
78968,21364
78969,84509G
78970,84509G
78971,84846A
78972,22442
78973,22442
78974,22442
78975,22442
78976,22442
78977,22442
78978,22168
78979,22168
78980,22168
78981,22168
78982,22168
78983,22168
78984,22168
78985,22797
78986,22797
78987,22797
78988,22797
78989,22797
78990,22797
78991,22797
78992,22797
78993,22797
78994,22797
78995,22797
78996,22797
78997,22797
78998,22797
78999,22797
79000,21586
79001,22803
79002,22803
79003,22803
79004,22803
79005,22803
79006,22803
79007,22803
79008,22803
79009,22803
79010,22803
79011,22803
79012,22803
79013,22803
79014,22803
79015,22803
79016,22803
79017,22803
79018,22803
79019,22803
79020,22803
79021,22803
79022,22803
79023,22803
79024,22803
79025,22803
79026,22803
79027,22803
79028,22803
79029,22803
79030,22803
79031,22803
79032,22803
79033,22803
79034,22803
79035,22803
79036,22803
79037,22803
79038,22803
79039,22803
79040,22803
79041,22803
79042,22803
79043,22803
79044,22803
79045,22803
79046,22803
79047,22803
79048,22803
79049,22803
79050,22803
79051,22803
79052,22803
79053,22803
79054,22803
79055,22803
79056,22803
79057,22803
79058,22803
79059,22803
79060,22803
79061,22803
79062,22803
79063,22803
79064,22803
79065,22803
79066,22803
79067,22803
79068,22803
79069,85135B
79070,85135B
79071,85135B
79072,85135B
79073,85135B
79074,85135B
79075,21743
79076,20798
79077,22320
79078,22320
79079,22320
79080,22320
79081,21249
79082,37495
79083,37495
79084,85132B
79085,85132B
79086,85132B
79087,85132B
79088,85132B
79089,85132B
79090,85132B
79091,85132B
79092,22215
79093,22215
79094,22215
79095,22215
79096,22215
79097,22215
79098,22215
79099,84997A
79100,84997A
79101,22806
79102,85159A
79103,85159A
79104,85159A
79105,85159A
79106,85159A
79107,85064
79108,85064
79109,85064
79110,85064
79111,35004C
79112,35004C
79113,35004C
79114,35004C
79115,21784
79116,21784
79117,21784
79118,21784
79119,21784
79120,21784
79121,21784
79122,21784
79123,85127
79124,85127
79125,85127
79126,21472
79127,21472
79128,22451
79129,22451
79130,22450
79131,22450
79132,22514
79133,22862
79134,22862
79135,22862
79136,21427
79137,90175C
79138,90175C
79139,90175C
79140,90175C
79141,90175C
79142,90175C
79143,90175C
79144,90180A
79145,90180A
79146,90180A
79147,90180A
79148,90180A
79149,90180A
79150,90180A
79151,90180A
79152,90178A
79153,90178A
79154,90178A
79155,90178A
79156,90178A
79157,90178A
79158,90178A
79159,90178A
79160,90178A
79161,90178A
79162,21465
79163,21465
79164,85135B
79165,85135B
79166,85135B
79167,85135B
79168,85135B
79169,85135B
79170,21851
79171,21851
79172,21851
79173,21849
79174,21849
79175,21849
79176,85124B
79177,85124C
79178,22785
79179,22785
79180,22785
79181,22785
79182,22785
79183,21587
79184,90082D
79185,90082D
79186,90082D
79187,90082D
79188,90082D
79189,90082A
79190,90082A
79191,90082A
79192,90082A
79193,90082A
79194,90082B
79195,90082B
79196,90082B
79197,90082B
79198,90082B
79199,90081A
79200,90081A
79201,90081A
79202,90204
79203,90204
79204,90185B
79205,90185B
79206,90185B
79207,90185C
79208,90185C
79209,90185C
79210,90195A
79211,90195A
79212,90195A
79213,90195A
79214,90195A
79215,90195A
79216,90195A
79217,90196A
79218,90196A
79219,90196A
79220,90196A
79221,90196A
79222,90196A
79223,90196A
79224,90196A
79225,90196A
79226,90196A
79227,90196A
79228,90199A
79229,90199A
79230,90199A
79231,90199A
79232,90199A
79233,90177C
79234,90186A
79235,20894
79236,85106
79237,21415
79238,85106
79239,21415
79240,21710
79241,21710
79242,21710
79243,21417
79244,22472
79245,22472
79246,22472
79247,18097C
79248,22472
79249,22472
79250,22472
79251,21415
79252,20967
79253,20967
79254,22803
79255,22803
79256,22803
79257,22803
79258,22803
79259,22803
79260,22803
79261,22803
79262,22803
79263,22803
79264,22803
79265,22803
79266,22803
79267,22803
79268,22803
79269,22803
79270,22803
79271,22803
79272,22803
79273,22803
79274,22803
79275,22803
79276,22803
79277,22803
79278,22803
79279,22803
79280,22803
79281,22803
79282,22803
79283,22803
79284,22803
79285,22803
79286,22803
79287,22803
79288,22803
79289,22803
79290,22803
79291,22803
79292,22803
79293,22803
79294,22803
79295,22803
79296,22803
79297,22803
79298,22803
79299,22803
79300,22803
79301,22803
79302,22803
79303,22803
79304,22803
79305,22803
79306,22803
79307,22803
79308,22803
79309,22803
79310,22803
79311,22803
79312,22803
79313,22803
79314,22803
79315,22803
79316,22803
79317,22803
79318,22803
79319,22803
79320,22803
79321,22803
79322,20967
79323,20967
79324,85185D
79325,85185B
79326,84870B
79327,84870B
79328,84870C
79329,84870C
79330,90200D
79331,90200D
79332,90200D
79333,90200A
79334,90200A
79335,90200A
79336,22863
79337,22325
79338,22325
79339,22325
79340,21349
79341,21349
79342,21349
79343,21349
79344,21349
79345,21488
79346,21488
79347,22862
79348,22862
79349,22862
79350,21735
79351,21735
79352,21735
79353,21735
79354,21735
79355,21735
79356,21735
79357,21735
79358,21735
79359,21735
79360,21735
79361,20967
79362,20967
79363,22454
79364,22453
79365,35001G
79366,35001G
79367,22454
79368,22453
79369,22803
79370,22803
79371,22803
79372,22803
79373,22803
79374,22803
79375,22803
79376,22803
79377,22803
79378,22803
79379,22803
79380,22803
79381,22803
79382,22803
79383,22803
79384,22803
79385,22803
79386,22803
79387,22803
79388,22803
79389,22803
79390,22803
79391,22803
79392,22803
79393,22803
79394,22803
79395,22803
79396,22803
79397,22803
79398,22803
79399,22803
79400,22803
79401,22803
79402,22803
79403,21392
79404,21393
79405,84952C
79406,84952C
79407,84952B
79408,84952B
79409,21578
79410,21392
79411,21393
79412,21587
79413,20766
79414,20766
79415,21398
79416,21399
79417,21578
79418,21587
79419,21426
79420,21581
79421,90002D
79422,90002D
79423,22777
79424,22777
79425,22777
79426,22777
79427,22777
79428,22777
79429,79067
79430,79067
79431,85032D
79432,72799E
79433,21586
79434,21129
79435,21129
79436,21129
79437,21129
79438,21129
79439,22878
79440,22832
79441,22832
79442,22832
79443,22832
79444,22832
79445,22832
79446,22832
79447,22832
79448,22832
79449,84880
79450,84880
79451,84880
79452,22863
79453,22785
79454,22785
79455,22785
79456,22785
79457,22785
79458,21364
79459,21364
79460,21364
79461,21364
79462,21364
79463,21349
79464,21349
79465,21349
79466,21349
79467,21349
79468,21352
79469,21352
79470,21352
79471,21352
79472,21352
79473,21111
79474,22655
79475,22655
79476,22655
79477,22655
79478,22655
79479,22655
79480,22655
79481,22655
79482,22655
79483,22655
79484,22655
79485,22655
79486,22655
79487,22655
79488,22655
79489,22655
79490,22655
79491,22655
79492,22655
79493,22655
79494,22655
79495,22655
79496,22655
79497,22655
79498,22655
79499,22655
79500,22655
79501,22655
79502,22655
79503,22655
79504,22655
79505,22655
79506,22655
79507,22655
79508,22655
79509,22655
79510,22655
79511,22655
79512,22655
79513,22655
79514,22655
79515,22655
79516,22655
79517,22655
79518,22655
79519,22655
79520,22655
79521,22655
79522,22655
79523,22655
79524,22655
79525,22655
79526,22655
79527,22655
79528,22655
79529,22655
79530,22655
79531,22655
79532,22655
79533,22655
79534,22655
79535,22655
79536,22655
79537,22655
79538,22655
79539,22655
79540,22655
79541,22655
79542,22655
79543,22655
79544,22655
79545,22655
79546,22655
79547,22655
79548,22655
79549,22655
79550,22655
79551,22655
79552,22655
79553,22655
79554,22655
79555,22655
79556,22655
79557,22655
79558,22655
79559,22655
79560,22655
79561,22655
79562,22655
79563,22655
79564,22655
79565,22655
79566,22655
79567,22655
79568,22655
79569,22655
79570,22655
79571,22655
79572,22655
79573,22655
79574,22655
79575,22655
79576,22655
79577,22655
79578,22655
79579,22655
79580,22655
79581,22655
79582,22655
79583,22655
79584,22655
79585,22655
79586,22655
79587,22655
79588,22655
79589,22655
79590,22655
79591,22655
79592,22655
79593,22655
79594,22655
79595,22655
79596,22655
79597,22655
79598,22655
79599,22655
79600,22655
79601,22655
79602,22655
79603,22655
79604,22655
79605,22655
79606,22655
79607,22655
79608,22655
79609,22655
79610,22655
79611,22655
79612,22655
79613,22655
79614,22655
79615,22655
79616,22655
79617,22655
79618,22655
79619,22655
79620,22655
79621,22655
79622,22655
79623,22655
79624,22655
79625,22655
79626,22655
79627,22655
79628,22655
79629,22655
79630,22655
79631,22655
79632,22655
79633,22655
79634,22655
79635,22655
79636,22655
79637,22655
79638,22655
79639,22655
79640,22655
79641,22655
79642,22655
79643,22655
79644,22655
79645,22655
79646,22655
79647,22655
79648,22655
79649,22655
79650,22655
79651,22655
79652,22655
79653,22655
79654,22655
79655,22655
79656,22655
79657,22655
79658,22655
79659,22655
79660,22655
79661,22655
79662,22655
79663,22655
79664,22655
79665,22655
79666,22655
79667,22655
79668,22655
79669,22655
79670,22655
79671,22655
79672,22655
79673,22655
79674,22655
79675,22655
79676,22655
79677,22655
79678,22655
79679,22655
79680,22655
79681,22655
79682,22655
79683,22655
79684,22655
79685,22655
79686,22655
79687,22655
79688,22655
79689,22655
79690,22655
79691,22655
79692,22655
79693,22655
79694,22655
79695,22655
79696,22655
79697,22655
79698,22655
79699,22655
79700,22655
79701,22655
79702,22655
79703,22655
79704,22655
79705,22655
79706,22655
79707,22655
79708,22655
79709,22655
79710,22655
79711,22655
79712,22655
79713,22655
79714,22655
79715,22655
79716,22655
79717,22655
79718,22655
79719,22655
79720,22655
79721,22655
79722,22655
79723,22655
79724,22655
79725,22655
79726,22655
79727,22655
79728,22655
79729,22655
79730,22655
79731,22655
79732,22655
79733,22655
79734,22655
79735,22655
79736,22655
79737,22655
79738,22655
79739,22655
79740,22655
79741,22655
79742,22655
79743,22655
79744,22655
79745,22655
79746,22655
79747,22655
79748,22655
79749,22655
79750,22655
79751,22655
79752,22655
79753,22655
79754,22655
79755,22655
79756,22655
79757,22655
79758,22655
79759,22655
79760,22655
79761,22655
79762,22655
79763,22655
79764,22655
79765,22655
79766,22655
79767,22655
79768,22060
79769,22060
79770,22060
79771,22060
79772,22060
79773,22060
79774,22060
79775,22060
79776,21039
79777,21157
79778,47570B
79779,47570B
79780,47570B
79781,47570B
79782,47570B
79783,47570B
79784,47570B
79785,47570B
79786,47570B
79787,21486
79788,21486
79789,85064
79790,85064
79791,85064
79792,85064
79793,21333
79794,21820
79795,21820
79796,21821
79797,21821
79798,22162
79799,20615
79800,22443
79801,22443
79802,22443
79803,22443
79804,22443
79805,22443
